game,eta,n_train,method,sample,error
4,0.0,20,VI,19,0.002087656668218705
4,0.0,20,VI,20,0.0008091407810434715
4,0.0,20,VI,21,0.001832465527981202
4,0.0,20,VI,22,0.00017206262098166844
4,0.0,20,VI,23,0.0006316464596542278
4,0.0,20,VI,24,0.00019006725682339096
4,0.0,20,VI,25,0.0008103934273123209
4,0.0,20,VI,26,0.0017934100480711532
4,0.0,20,VI,27,0.0016534167843733974
4,0.0,20,VI,28,0.00013513747777642605
4,0.0,20,VI,29,0.0005009432562639104
4,0.0,20,VI,30,0.0020657701283694594
4,0.0,20,VI,31,0.0001761907699902125
4,0.0,20,VI,32,0.00022854481860352049
4,0.0,20,VI,33,0.0019482051839447572
4,0.0,20,VI,34,0.0012929763731902078
4,0.0,20,VI,35,0.00010305110657162557
4,0.0,20,VI,36,2.0950401583314944e-07
4,0.0,20,VI,37,0.0014873485723832197
4,0.0,20,VI,38,0.0020993826016560153
4,0.0,20,VI,39,0.0002136330118768528
4,0.0,20,VI,40,0.001458110947565988
4,0.0,20,VI,41,0.002836915679036329
4,0.0,20,VI,42,0.0004289747158892612
4,0.0,20,VI,43,0.0002673268084009021
4,0.0,20,VI,44,0.00017228491454723474
4,0.0,20,VI,45,0.00023680874196831418
4,0.0,20,VI,46,0.0004903273508562197
4,0.0,20,VI,47,0.00014693588299377388
4,0.0,20,VI,48,2.1817797601433215e-05
4,0.0,20,VI,49,0.00019651216015566816
4,0.0,30,SUB,0,0.009877677635192551
4,0.0,30,SUB,1,0.010513348780711753
4,0.0,30,SUB,2,0.011563209531769359
4,0.0,30,SUB,3,0.016872969639645918
4,0.0,30,SUB,4,0.011569381270050576
4,0.0,30,SUB,5,0.012487454737184349
4,0.0,30,SUB,6,0.007061411620021779
4,0.0,30,SUB,7,0.014132459135911489
4,0.0,30,SUB,8,0.009936778501332578
4,0.0,30,SUB,9,0.012960386297232618
4,0.0,30,SUB,10,0.007598274777596966
4,0.0,30,SUB,11,0.017009648473723587
4,0.0,30,SUB,12,0.007412433537720946
4,0.0,30,SUB,13,0.005684165290402616
4,0.0,30,SUB,14,0.012063345153740971
4,0.0,30,SUB,15,0.008301350859102179
4,0.0,30,SUB,16,0.01223962596156342
4,0.0,30,SUB,17,0.013629855657447456
4,0.0,30,SUB,18,0.012443463670903444
4,0.0,30,SUB,19,0.014770506324466292
4,0.0,30,SUB,20,0.008924665113010271
4,0.0,30,SUB,21,0.006808079896515783
4,0.0,30,SUB,22,0.007547535870978032
4,0.0,30,SUB,23,0.012486532779905158
4,0.0,30,SUB,24,0.012076125487922596
4,0.0,30,SUB,25,0.0077866164648284185
4,0.0,30,SUB,26,0.008412700351729072
4,0.0,30,SUB,27,0.006436715692051419
4,0.0,30,SUB,28,0.013670086341578205
4,0.0,30,SUB,29,0.012042650110190657
4,0.0,30,SUB,30,0.010891165156773715
4,0.0,30,SUB,31,0.01305041548722603
4,0.0,30,SUB,32,0.009256338516611085
4,0.0,30,SUB,33,0.012422751758503705
4,0.0,30,SUB,34,0.01295328005048841
4,0.0,30,SUB,35,0.015963764477954084
4,0.0,30,SUB,36,0.013112123992349478
4,0.0,30,SUB,37,0.012284981301861604
4,0.0,30,SUB,38,0.011581284564028993
4,0.0,30,SUB,39,0.006137593262758512
4,0.0,30,VI,0,3.5560616235186854e-07
4,0.0,30,VI,1,0.00019791005748984332
4,0.0,30,VI,2,0.0003232391469030287
4,0.0,30,VI,3,0.0002141920538969549
4,0.0,30,VI,4,1.817662046557349e-05
4,0.0,30,VI,5,0.0002340895511870405
4,0.0,30,VI,6,0.0002853469865889442
4,0.0,30,VI,7,0.0005334334454516742
4,0.0,30,VI,8,5.28434745120043e-07
4,0.0,30,VI,9,0.0008781529721789097
4,0.0,30,VI,10,5.310720783808859e-05
4,0.0,30,VI,11,0.001358108694009547
4,0.0,30,VI,12,8.703507390782873e-05
4,0.0,30,VI,13,0.0003000537720198925
4,0.0,30,VI,14,0.00017566047237184992
4,0.0,30,VI,15,6.19437677699736e-07
4,0.0,30,VI,16,0.00010677224066649147
4,0.0,30,VI,17,2.3834876720647577e-05
4,0.0,30,VI,18,0.00014439404066448656
4,0.0,30,VI,19,3.934718197271664e-05
4,0.0,30,VI,20,9.997746856957875e-05
4,0.0,30,VI,21,5.521612765314036e-07
4,0.0,30,VI,22,0.00018464757565383886
4,0.0,30,VI,23,0.0001586137812185918
4,0.0,30,VI,24,0.0007351949660628869
4,0.0,30,VI,25,0.0001266993575489024
4,0.0,30,VI,26,2.5150853953110276e-05
4,0.0,30,VI,27,5.230238026792092e-07
4,0.0,30,VI,28,0.00031260259822126667
4,0.0,30,VI,29,0.0013926559301782539
4,0.0,30,VI,30,0.0010088020059489443
4,0.0,30,VI,31,0.00026774966269782605
4,0.0,30,VI,32,0.00028508785219217257
4,0.0,30,VI,33,0.0001240542142155989
4,0.0,30,VI,34,0.0010523309721339788
4,0.0,30,VI,35,3.6649522631717795e-07
4,0.0,30,VI,36,6.348019336725616e-05
4,0.0,30,VI,37,0.002033356366445639
4,0.0,30,VI,38,2.4498547659496964e-05
4,0.0,30,VI,39,0.00011789324185938581
4,0.5,2,SUB,0,0.5954928708577073
4,0.5,2,SUB,1,0.5521574311941431
4,0.5,2,SUB,2,0.3357617203555598
4,0.5,2,SUB,3,0.6868620690157186
4,0.5,2,SUB,4,0.828243669612002
4,0.5,2,SUB,5,0.6133356527474043
4,0.5,2,SUB,6,0.6763617574463928
4,0.5,2,SUB,7,0.8888472667834905
4,0.5,2,SUB,8,0.8304142096832793
4,0.5,2,SUB,9,0.8560244429123837
4,0.5,2,SUB,10,0.5885373611677862
4,0.5,2,SUB,11,0.923617083126278
4,0.5,2,SUB,12,0.859444435242901
4,0.5,2,SUB,13,0.6649206790154879
4,0.5,2,SUB,14,0.6385409708081231
4,0.5,2,SUB,15,0.5798893137352895
4,0.5,2,SUB,16,0.6653484719938934
4,0.5,2,SUB,17,0.8406527587021552
4,0.5,2,SUB,18,0.6311428613317267
4,0.5,2,SUB,19,0.7901560611208074
4,0.5,2,SUB,20,0.5618131415721436
4,0.5,2,SUB,21,0.8306286096971193
4,0.5,2,SUB,22,0.6458269385226371
4,0.5,2,SUB,23,0.7816815577670164
4,0.5,2,SUB,24,0.7137850067333057
4,0.5,2,SUB,25,0.7475637262021086
4,0.5,2,SUB,26,0.5834982777772807
4,0.5,2,SUB,27,0.7586301499919276
4,0.5,2,SUB,28,0.8654784532301929
4,0.5,2,SUB,29,0.6476794841509304
4,0.5,2,SUB,30,0.9451462275052664
4,0.5,2,SUB,31,0.7811376787914313
4,0.5,2,SUB,32,0.7505068973408537
4,0.5,2,SUB,33,0.5986028114619641
4,0.5,2,SUB,34,0.6136649692658485
4,0.5,2,SUB,35,0.6609522441589193
4,0.5,2,SUB,36,0.782295685185093
4,0.5,2,SUB,37,0.73983867193853
4,0.5,2,SUB,38,0.741877181611898
4,0.5,2,SUB,39,0.4726016398429759
4,0.5,2,SUB,40,0.8179010947652101
4,0.5,2,SUB,41,0.6889694142791326
4,0.5,2,SUB,42,0.682831572704597
4,0.5,2,SUB,43,0.6389209465294251
4,0.5,2,SUB,44,0.47909094880743874
4,0.5,2,SUB,45,0.9173368759558129
4,0.5,2,SUB,46,0.6712267451904768
4,0.5,2,SUB,47,0.6357683766812171
4,0.5,2,SUB,48,0.6805227190996369
4,0.5,2,SUB,49,0.7093650159845702
4,0.5,2,SUB,50,0.8452092901508668
4,0.5,2,SUB,51,0.7619047827440304
4,0.5,2,SUB,52,0.6684564891979436
4,0.5,2,SUB,53,0.6952872258544285
4,0.5,2,SUB,54,0.7264044823246969
4,0.5,2,SUB,55,0.5511578786198364
4,0.5,2,SUB,56,0.6649456043440324
4,0.5,2,SUB,57,0.6867609599093507
4,0.5,2,SUB,58,0.7858516251407551
4,0.5,2,SUB,59,0.7062973493150698
4,0.5,2,SUB,60,0.5494921404912935
4,0.5,2,SUB,61,0.5126041632301767
4,0.5,2,SUB,62,0.6586806323007842
4,0.5,2,SUB,63,0.6374270293661265
4,0.5,2,SUB,64,0.5351825537935038
4,0.5,2,SUB,65,0.7387192307767663
4,0.5,2,SUB,66,0.6489778104072789
4,0.5,2,SUB,67,0.6673180438381647
4,0.5,2,VI,0,0.6025006909149987
4,0.5,2,VI,1,0.5423077598509763
4,0.5,2,VI,2,0.37732119374856915
4,0.5,2,VI,3,0.7270374278416881
4,0.5,2,VI,4,0.8412685255059958
4,0.5,2,VI,5,0.6749032196675828
4,0.5,2,VI,6,0.7478427950982728
4,0.5,2,VI,7,0.921836434156686
4,0.5,2,VI,8,0.8180959656345207
4,0.5,2,VI,9,0.9537711110119301
4,0.5,2,VI,10,0.5645703188663352
4,0.5,2,VI,11,0.9921407238470028
4,0.5,2,VI,12,0.9056682706530946
4,0.5,2,VI,13,0.6820551598383321
4,0.5,2,VI,14,0.6895324199664654
4,0.5,2,VI,15,0.6667057015694445
4,0.5,2,VI,16,0.6318941058132832
4,0.5,2,VI,17,0.8423341885044675
4,0.5,2,VI,18,0.6364967886689779
4,0.5,2,VI,19,0.8607016509796658
4,0.5,2,VI,20,0.5757060416255514
4,0.5,2,VI,21,0.8869287380350638
4,0.5,2,VI,22,0.629710678452176
4,0.5,2,VI,23,0.8634237943202879
4,0.5,2,VI,24,0.7397993937719745
4,0.5,2,VI,25,0.7812823609509026
4,0.5,2,VI,26,0.5996320681835093
4,0.5,2,VI,27,0.7530693042328314
4,0.5,2,VI,28,0.9651163897207151
4,0.5,2,VI,29,0.6842776005044604
4,0.5,2,VI,30,1.015929123771023
4,0.5,2,VI,31,0.8131213075819647
4,0.5,2,VI,32,0.7475376521968812
4,0.5,2,VI,33,0.6752516440392706
4,0.5,2,VI,34,0.6443632722064024
4,0.5,2,VI,35,0.6637242504083068
4,0.5,2,VI,36,0.8481058614388336
4,0.5,2,VI,37,0.7733874713879441
4,0.5,2,VI,38,0.7908496100950856
4,0.5,2,VI,39,0.4307711744434334
4,0.5,2,VI,40,0.883856374522053
4,0.5,2,VI,41,0.7584241111762356
4,0.5,2,VI,42,0.7032830075872477
4,0.5,2,VI,43,0.6758085515067721
4,0.5,2,VI,44,0.5331512165192346
4,0.5,2,VI,45,0.9918128272796809
4,0.5,2,VI,46,0.7113595405053921
4,0.5,2,VI,47,0.6834931082110882
4,0.5,2,VI,48,0.6700250506489295
4,0.5,2,VI,49,0.7272161405084333
4,0.5,2,VI,50,0.9194545566779473
4,0.5,2,VI,51,0.76964383038857
4,0.5,2,VI,52,0.6734967566508309
4,0.5,2,VI,53,0.6943474012811409
4,0.5,2,VI,54,0.7201081539538225
4,0.5,2,VI,55,0.5472794627682191
4,0.5,2,VI,56,0.6919445204109108
4,0.5,2,VI,57,0.7928756694201179
4,0.5,2,VI,58,0.8263882249184532
4,0.5,2,VI,59,0.6998110087621325
4,0.5,2,VI,60,0.6304118279863855
4,0.5,2,VI,61,0.4868582363835529
4,0.5,2,VI,62,0.6456996711110973
4,0.5,2,VI,63,0.6556687023249305
4,0.5,2,VI,64,0.5450081987138157
4,0.5,2,VI,65,0.7915821684788964
4,0.5,2,VI,66,0.6394970350159622
4,0.5,2,VI,67,0.6636095516142697
4,0.5,5,SUB,0,0.42810397875385325
4,0.5,5,SUB,1,0.4172416433235783
4,0.5,5,SUB,2,0.36793499484586256
4,0.5,5,SUB,3,0.2998505615290977
4,0.5,5,SUB,4,0.40094764230946384
4,0.5,5,SUB,5,0.29505451157146445
4,0.5,5,SUB,6,0.3239654581318536
4,0.5,5,SUB,7,0.2848113736110103
4,0.5,5,SUB,8,0.37807075275832347
4,0.5,5,SUB,9,0.42012609288481584
4,0.5,5,SUB,10,0.28691295062984584
4,0.5,5,SUB,11,0.2848077424672214
4,0.5,5,SUB,12,0.39721729448335624
4,0.5,5,SUB,13,0.315112657367892
4,0.5,5,SUB,14,0.30812342149416666
4,0.5,5,SUB,15,0.3679498663612498
4,0.5,5,SUB,16,0.20959771749756745
4,0.5,5,SUB,17,0.3599084287157474
4,0.5,5,SUB,18,0.3561020789542876
4,0.5,5,SUB,19,0.32018040638304274
4,0.5,5,SUB,20,0.39368887811990344
4,0.5,5,SUB,21,0.3295844829243806
4,0.5,5,SUB,22,0.2816473287421186
4,0.5,5,SUB,23,0.32483454407676193
4,0.5,5,SUB,24,0.36446186235739514
4,0.5,5,SUB,25,0.4449934010716836
4,0.5,5,SUB,26,0.3637816923881456
4,0.5,5,SUB,27,0.4384618987988844
4,0.5,5,SUB,28,0.4275227718167527
4,0.5,5,SUB,29,0.25997107579487577
4,0.5,5,SUB,30,0.3365179789842972
4,0.5,5,SUB,31,0.3078477181567264
4,0.5,5,SUB,32,0.38894683325058865
4,0.5,5,SUB,33,0.40066826722289983
4,0.5,5,SUB,34,0.27876016668748
4,0.5,5,SUB,35,0.37332430034393926
4,0.5,5,SUB,36,0.2969645103791731
4,0.5,5,SUB,37,0.3091995682145341
4,0.5,5,SUB,38,0.41590803893542044
4,0.5,5,SUB,39,0.34638474767183247
4,0.5,5,SUB,40,0.36758879192327204
4,0.5,5,SUB,41,0.2872898604445749
4,0.5,5,SUB,42,0.33259371285087885
4,0.5,5,SUB,43,0.3728269330932369
4,0.5,5,SUB,44,0.2896712257132237
4,0.5,5,SUB,45,0.31684872602154374
4,0.5,5,SUB,46,0.39221444741218575
4,0.5,5,SUB,47,0.32780601764048656
4,0.5,5,SUB,48,0.40563610298190805
4,0.5,5,SUB,49,0.2800365998798906
4,0.5,5,SUB,50,0.3332262703359922
4,0.5,5,SUB,51,0.4304165620975475
4,0.5,5,SUB,52,0.36339389489894847
4,0.5,5,SUB,53,0.3545652635510704
4,0.5,5,SUB,54,0.376121301647082
4,0.5,5,SUB,55,0.3468491453053127
4,0.5,5,SUB,56,0.4096346797391286
4,0.5,5,SUB,57,0.27848811310255145
4,0.5,5,SUB,58,0.4746034156127595
4,0.5,5,SUB,59,0.300700959554787
4,0.5,5,SUB,60,0.3150587458083423
4,0.5,5,SUB,61,0.3267298931401741
4,0.5,5,SUB,62,0.2941262603739816
4,0.5,5,SUB,63,0.32289651129218977
4,0.5,5,SUB,64,0.3169519848915617
4,0.5,5,VI,0,2.3599716643786985
4,0.5,5,VI,1,2.3987290435085082
4,0.5,5,VI,2,2.2095378173777287
4,0.5,5,VI,3,2.3803507625634293
4,0.5,5,VI,4,2.138649814170813
4,0.5,5,VI,5,1.809472893706558
4,0.5,5,VI,6,2.1405665843967387
4,0.5,5,VI,7,2.403980375307247
4,0.5,5,VI,8,1.889451195821829
4,0.5,5,VI,9,2.2890571007325615
4,0.5,5,VI,10,2.257486541729466
4,0.5,5,VI,11,2.399963279392235
4,0.5,5,VI,12,2.475006556531597
4,0.5,5,VI,13,1.8709619682726901
4,0.5,5,VI,14,2.267152331789358
4,0.5,5,VI,15,2.136580483225017
4,0.5,5,VI,16,1.8576454378310265
4,0.5,5,VI,17,2.44715567588294
4,0.5,5,VI,18,2.2856762301186353
4,0.5,5,VI,19,2.4438678906011173
4,0.5,5,VI,20,2.4979406807219102
4,0.5,5,VI,21,2.2000839489032393
4,0.5,5,VI,22,2.1830851150956443
4,0.5,5,VI,23,2.2429113689065137
4,0.5,5,VI,24,1.7971336084520273
4,0.5,5,VI,25,2.1879863443000125
4,0.5,5,VI,26,1.856844513141144
4,0.5,5,VI,27,2.3781927139564867
4,0.5,5,VI,28,1.9252649905394998
4,0.5,5,VI,29,2.323405462333975
4,0.5,5,VI,30,2.316330204026072
4,0.5,5,VI,31,2.1112397503057303
4,0.5,5,VI,32,2.7304770184523224
4,0.5,5,VI,33,2.358308684727892
4,0.5,5,VI,34,2.2643017938262546
4,0.5,5,VI,35,1.9110035276663182
4,0.5,5,VI,36,2.2154203915713384
4,0.5,5,VI,37,2.197584666023733
4,0.5,5,VI,38,2.003561563109727
4,0.5,5,VI,39,2.063857662863979
4,0.5,5,VI,40,2.3046330810136815
4,0.5,5,VI,41,1.8043759761145868
4,0.5,5,VI,42,1.723088974678773
4,0.5,5,VI,43,2.0760847873702293
4,0.5,5,VI,44,1.8835990042672555
4,0.5,5,VI,45,2.093062554789404
4,0.5,5,VI,46,2.397868341025479
4,0.5,5,VI,47,1.7858868554208587
4,0.5,5,VI,48,2.3016677730422312
4,0.5,5,VI,49,1.8694888852222373
4,0.5,5,VI,50,2.053852537303559
4,0.5,5,VI,51,1.8482321557992856
4,0.5,5,VI,52,1.8294958017270435
4,0.5,5,VI,53,2.3140494042775046
4,0.5,5,VI,54,2.4088296830745772
4,0.5,5,VI,55,1.9961090216660444
4,0.5,5,VI,56,2.5879415015506155
4,0.5,5,VI,57,2.2585850340248887
4,0.5,5,VI,58,2.243621705406955
4,0.5,5,VI,59,2.007526034460314
4,0.5,5,VI,60,2.1564744427135465
4,0.5,5,VI,61,2.5863699611216324
4,0.5,5,VI,62,2.1886080930759872
4,0.5,5,VI,63,2.055514061667157
4,0.5,5,VI,64,2.285139649134612
4,0.5,10,SUB,0,0.21432550599344283
4,0.5,10,SUB,1,0.2914635532608108
4,0.5,10,SUB,2,0.31999345184266553
4,0.5,10,SUB,3,0.28365809437537226
4,0.5,10,SUB,4,0.24192102498789506
4,0.5,10,SUB,5,0.250978229772924
4,0.5,10,SUB,6,0.3073279377343004
4,0.5,10,SUB,7,0.22362554488574815
4,0.5,10,SUB,8,0.23816268016128977
4,0.5,10,SUB,9,0.25669671475502215
4,0.5,10,SUB,10,0.2764752552279617
4,0.5,10,SUB,11,0.2048483643134203
4,0.5,10,SUB,12,0.30801583405223903
4,0.5,10,SUB,13,0.21993326533477162
4,0.5,10,SUB,14,0.39554768904698434
4,0.5,10,SUB,15,0.33432140329344606
4,0.5,10,SUB,16,0.32719802584791324
4,0.5,10,SUB,17,0.28032669292297036
4,0.5,10,SUB,18,0.215999919169876
4,0.5,10,SUB,19,0.26836163840513444
4,0.5,10,SUB,20,0.2242563647361292
4,0.5,10,SUB,21,0.2967710575437551
4,0.5,10,SUB,22,0.3201174236348901
4,0.5,10,SUB,23,0.23863727904221801
4,0.5,10,SUB,24,0.28555810285531197
4,0.5,10,SUB,25,0.27355967174137785
4,0.5,10,SUB,26,0.29072601233321205
4,0.5,10,SUB,27,0.21813824949800933
4,0.5,10,SUB,28,0.2680381779387203
4,0.5,10,SUB,29,0.31853397473253603
4,0.5,10,SUB,30,0.2343823580774124
4,0.5,10,SUB,31,0.3217017177670555
4,0.5,10,SUB,32,0.3384038970398562
4,0.5,10,SUB,33,0.2515583001183913
4,0.5,10,SUB,34,0.3823482000184559
4,0.5,10,SUB,35,0.24967020996790384
4,0.5,10,SUB,36,0.30352013818760143
4,0.5,10,SUB,37,0.19651221092852203
4,0.5,10,SUB,38,0.349376127979485
4,0.5,10,SUB,39,0.17735514839016916
4,0.5,10,SUB,40,0.3557183835791552
4,0.5,10,SUB,41,0.36033853589120923
4,0.5,10,SUB,42,0.23684444945525132
4,0.5,10,SUB,43,0.29128850304653225
4,0.5,10,SUB,44,0.2874899964911414
4,0.5,10,SUB,45,0.24507035409553798
4,0.5,10,SUB,46,0.3632980968473677
4,0.5,10,SUB,47,0.2597467845580683
4,0.5,10,SUB,48,0.27891347127933935
4,0.5,10,SUB,49,0.21718854119946673
4,0.5,10,SUB,50,0.3956302236741143
4,0.5,10,SUB,51,0.2965944130268527
4,0.5,10,SUB,52,0.2628551421321848
4,0.5,10,SUB,53,0.24305415844848455
4,0.5,10,SUB,54,0.1975480900315671
4,0.5,10,SUB,55,0.26938035795168475
4,0.5,10,SUB,56,0.29596113972988874
4,0.5,10,SUB,57,0.2868854870844339
4,0.5,10,SUB,58,0.22086439861652135
4,0.5,10,SUB,59,0.20553175600247803
4,0.5,10,VI,0,2.2584860648704828
4,0.5,10,VI,1,2.187894674360785
4,0.5,10,VI,2,2.156393107831907
4,0.5,10,VI,3,2.197496023486236
4,0.5,10,VI,4,2.313946570812393
4,0.5,10,VI,5,2.007456225634215
4,0.5,10,VI,6,2.05543180184753
4,0.5,10,VI,7,2.497848235238218
4,0.5,10,VI,8,1.8043117770315207
4,0.5,10,VI,9,2.1830010177168844
4,0.5,10,VI,10,2.443779087569843
4,0.5,10,VI,11,2.7303785407979166
4,0.5,10,VI,12,2.5878399305844173
4,0.5,10,VI,13,2.188536864262915
4,0.5,10,VI,14,1.8481693676102007
4,0.5,10,VI,15,2.2428147347851
4,0.5,10,VI,16,2.0760052872030776
4,0.5,10,VI,17,2.474907855632344
4,0.5,10,VI,18,1.857561639407668
4,0.5,10,VI,19,2.0537859463675363
4,0.5,10,VI,20,2.063772386238257
4,0.5,10,VI,21,1.723008187292842
4,0.5,10,VI,22,2.136499099213856
4,0.5,10,VI,23,2.2850634907107756
4,0.5,10,VI,24,2.397788657272806
4,0.5,10,VI,25,2.398640354869447
4,0.5,10,VI,26,2.138576355250996
4,0.5,10,VI,27,1.6669332962236838
4,0.5,10,VI,28,2.5096005440116547
4,0.5,10,VI,29,1.76033356891911
4,0.5,10,VI,30,2.3162607814652887
4,0.5,10,VI,31,1.8567518835287091
4,0.5,10,VI,32,1.9960289625235041
4,0.5,10,VI,33,2.206560176216449
4,0.5,10,VI,34,1.9109502820894453
4,0.5,10,VI,35,1.8093955791824883
4,0.5,10,VI,36,2.267075549277965
4,0.5,10,VI,37,2.35821955612979
4,0.5,10,VI,38,1.9251988679272263
4,0.5,10,VI,39,2.3598713250619228
4,0.5,10,VI,40,1.8709026927020107
4,0.5,10,VI,41,2.304551745025834
4,0.5,10,VI,42,2.111166208426647
4,0.5,10,VI,43,2.380259058639972
4,0.5,10,VI,44,2.4470607772772652
4,0.5,10,VI,45,2.5862717916326017
4,0.5,10,VI,46,2.2435527496637495
4,0.5,10,VI,47,2.2000150113907204
4,0.5,10,VI,48,1.723503664537473
4,0.5,10,VI,49,2.2574115195900877
4,0.5,10,VI,50,2.0034969103780353
4,0.5,10,VI,51,1.7970834143641734
4,0.5,10,VI,52,2.2094291672930457
4,0.5,10,VI,53,2.0929740929896505
4,0.5,10,VI,54,2.215327701316577
4,0.5,10,VI,55,2.301591282855357
4,0.5,10,VI,56,2.2855936151617784
4,0.5,10,VI,57,2.1404787046616183
4,0.5,10,VI,58,2.4038851608730996
4,0.5,10,VI,59,2.3998669064345584
4,0.5,20,SUB,0,0.21510219009378045
4,0.5,20,SUB,1,0.2453174165771624
4,0.5,20,SUB,2,0.2503813175406154
4,0.5,20,SUB,3,0.24307255873041508
4,0.5,20,SUB,4,0.2519849713049137
4,0.5,20,SUB,5,0.19807069909049246
4,0.5,20,SUB,6,0.23115053583272194
4,0.5,20,SUB,7,0.2485550522272069
4,0.5,20,SUB,8,0.23638162893444456
4,0.5,20,SUB,9,0.21873155538369787
4,0.5,20,SUB,10,0.21302753381834397
4,0.5,20,SUB,11,0.22238947639415588
4,0.5,20,SUB,12,0.22205741763359274
4,0.5,20,SUB,13,0.20369990775205357
4,0.5,20,SUB,14,0.22830846779000755
4,0.5,20,SUB,15,0.27836305923818044
4,0.5,20,SUB,16,0.27489341749452045
4,0.5,20,SUB,17,0.2260033593374161
4,0.5,20,SUB,18,0.22085945475210353
4,0.5,20,SUB,19,0.27983497481079717
4,0.5,20,SUB,20,0.2487672118982059
4,0.5,20,SUB,21,0.26357721037195075
4,0.5,20,SUB,22,0.27905773106352527
4,0.5,20,SUB,23,0.2607184899887594
4,0.5,20,SUB,24,0.195295233753501
4,0.5,20,SUB,25,0.19543678479876284
4,0.5,20,SUB,26,0.2502258565393145
4,0.5,20,SUB,27,0.23365212988513687
4,0.5,20,SUB,28,0.25682537523172627
4,0.5,20,SUB,29,0.197166690438892
4,0.5,20,SUB,30,0.24611617084360438
4,0.5,20,SUB,31,0.2816969227287527
4,0.5,20,SUB,32,0.20863662160833787
4,0.5,20,SUB,33,0.2885471648590625
4,0.5,20,SUB,34,0.2500062463169475
4,0.5,20,SUB,35,0.2217815124683705
4,0.5,20,SUB,36,0.30001926535961676
4,0.5,20,SUB,37,0.22296263766995061
4,0.5,20,SUB,38,0.2879657787977222
4,0.5,20,SUB,39,0.21674885765856003
4,0.5,20,SUB,40,0.2709682133996314
4,0.5,20,SUB,41,0.21007387284551246
4,0.5,20,SUB,42,0.27163169264422377
4,0.5,20,SUB,43,0.27873466559822124
4,0.5,20,SUB,44,0.24078207315309455
4,0.5,20,SUB,45,0.19750400246741104
4,0.5,20,SUB,46,0.24550159580335082
4,0.5,20,SUB,47,0.26220126961855855
4,0.5,20,SUB,48,0.250542933694252
4,0.5,20,SUB,49,0.2251181023142261
4,0.5,20,VI,0,2.140566584368945
4,0.5,20,VI,1,2.1386492441379668
4,0.5,20,VI,2,1.6669942321152653
4,0.5,20,VI,3,2.0760846434672504
4,0.5,20,VI,4,1.809472714356306
4,0.5,20,VI,5,2.209537572891843
4,0.5,20,VI,6,2.1886080930641114
4,0.5,20,VI,7,1.9961090216441013
4,0.5,20,VI,8,2.1365803365569533
4,0.5,20,VI,9,2.0638574228592748
4,0.5,20,VI,10,2.183084890146941
4,0.5,20,VI,11,1.8835990042505855
4,0.5,20,VI,12,2.093062373284358
4,0.5,20,VI,13,2.497940439113443
4,0.5,20,VI,14,2.156474273618183
4,0.5,20,VI,15,2.3016677730093114
4,0.5,20,VI,16,2.2436216091310244
4,0.5,20,VI,17,2.285676096936872
4,0.5,20,VI,18,1.7858867513097039
4,0.5,20,VI,19,1.7235707372111952
4,0.5,20,VI,20,2.053852537276235
4,0.5,20,VI,21,2.5096821705354193
4,0.5,20,VI,22,1.8709619682624108
4,0.5,20,VI,23,2.443867678615468
4,0.5,20,VI,24,2.2585848355002858
4,0.5,20,VI,25,2.187986089283396
4,0.5,20,VI,26,2.7304767800357492
4,0.5,20,VI,27,2.289057100700698
4,0.5,20,VI,28,2.2574865417154193
4,0.5,20,VI,29,2.4088294646050805
4,0.5,20,VI,30,1.8568443101678636
4,0.5,20,VI,31,2.003561422118312
4,0.5,20,VI,32,1.8894510527190407
4,0.5,20,VI,33,2.200083866366981
4,0.5,20,VI,34,2.285139504764092
4,0.5,20,VI,35,2.055514061637647
4,0.5,20,VI,36,2.304632887913327
4,0.5,20,VI,37,2.3234053079977413
4,0.5,20,VI,38,1.8043758022605245
4,0.5,20,VI,39,2.2154201918803023
4,0.5,20,VI,40,1.7230887919990223
4,0.5,20,VI,41,2.475006357384147
4,0.5,20,VI,42,1.869488686147283
4,0.5,20,VI,43,1.7604131739769853
4,0.5,20,VI,44,1.7971336084488212
4,0.5,20,VI,45,2.2643016079187417
4,0.5,20,VI,46,1.9252649905197983
4,0.5,20,VI,47,2.3140491515121537
4,0.5,20,VI,48,2.380350558134009
4,0.5,20,VI,49,1.829495801712694
4,0.5,30,SUB,0,0.1521585880715902
4,0.5,30,SUB,1,0.21801228893806712
4,0.5,30,SUB,2,0.1580518365002245
4,0.5,30,SUB,3,0.2247354442914069
4,0.5,30,SUB,4,0.1892405629907673
4,0.5,30,SUB,5,0.2181077832232698
4,0.5,30,SUB,6,0.18723791388466185
4,0.5,30,SUB,7,0.18870730927566765
4,0.5,30,SUB,8,0.17154171040874855
4,0.5,30,SUB,9,0.21442426320245275
4,0.5,30,SUB,10,0.21352470432228296
4,0.5,30,SUB,11,0.1885726292399
4,0.5,30,SUB,12,0.19017501883057758
4,0.5,30,SUB,13,0.2068664388492958
4,0.5,30,SUB,14,0.16553095524645872
4,0.5,30,SUB,15,0.1888300890694415
4,0.5,30,SUB,16,0.1957852496477464
4,0.5,30,SUB,17,0.15552140281809165
4,0.5,30,SUB,18,0.2106559219728245
4,0.5,30,SUB,19,0.2422353650935029
4,0.5,30,SUB,20,0.24556429049053177
4,0.5,30,SUB,21,0.16482870983374998
4,0.5,30,SUB,22,0.17808405726539128
4,0.5,30,SUB,23,0.23332487422309292
