game,eta,method,sample,error
5,0.05,VI,6,1.7974971880479582
5,0.05,VI,7,1.660067440872146
5,0.05,VI,8,1.988705302812833
5,0.05,VI,9,1.7387631714900935
5,0.05,VI,10,1.9775351480295837
5,0.05,VI,11,1.8576123745341344
5,0.05,VI,12,1.7629435512252531
5,0.05,VI,13,1.885964964946154
5,0.05,VI,14,1.8266288954512109
5,0.05,VI,15,2.0213672418603736
5,0.05,VI,16,1.9177071470531195
5,0.05,VI,17,1.8333782174728714
5,0.05,VI,18,1.4454452211666284
5,0.05,VI,19,1.7620719028724594
5,0.05,VI,20,1.6123075020641688
5,0.05,VI,21,1.7623204479322638
5,0.05,VI,22,1.5762444689031514
5,0.05,VI,23,1.554341391623661
5,0.05,VI,24,1.9586982180350072
5,0.05,VI,25,1.6744128584408187
5,0.05,VI,26,1.751038917833609
5,0.05,VI,27,1.8268130258831148
5,0.05,VI,28,1.9179570628859426
5,0.05,VI,29,1.7599981209638422
5,0.05,VI,30,1.9218080554344839
5,0.05,VI,31,2.0477644192408078
5,0.05,VI,32,1.7076080901771475
5,0.05,VI,33,2.210126041335226
5,0.05,VI,34,1.8641938895954326
5,0.05,VI,35,1.9270474120212058
5,0.05,VI,36,2.285439423658822
5,0.05,VI,37,1.9121898010465488
5,0.05,VI,38,1.6690667363431317
5,0.05,VI,39,1.139173139617437
5,0.05,VI,40,1.6842666306092593
5,0.05,VI,41,1.8456015876494478
5,0.05,VI,42,2.0074903523242584
5,0.05,VI,43,2.052770566277067
5,0.05,VI,44,2.074482787750464
5,0.05,VI,45,1.765775453584517
5,0.05,VI,46,2.3484993234515232
5,0.05,VI,47,1.868877008381449
5,0.05,VI,48,1.6753491427744327
5,0.05,VI,49,2.069604115075357
5,0.1,SUB,0,0.04356109529884028
5,0.1,SUB,1,0.07372728633890883
5,0.1,SUB,2,0.0783336258964967
5,0.1,SUB,3,0.03219140188322457
5,0.1,SUB,4,0.09579215697436713
5,0.1,SUB,5,0.08677300279290327
5,0.1,SUB,6,0.03380018242790627
5,0.1,SUB,7,0.0790986384907649
5,0.1,SUB,8,0.0636535941585698
5,0.1,SUB,9,0.07663199122726827
5,0.1,SUB,10,0.04895476438026398
5,0.1,SUB,11,0.0573473591061038
5,0.1,SUB,12,0.0743101693574198
5,0.1,SUB,13,0.04982012322425824
5,0.1,SUB,14,0.06706800752717207
5,0.1,SUB,15,0.06676420619321077
5,0.1,SUB,16,0.03417204598824105
5,0.1,SUB,17,0.08525012054594593
5,0.1,SUB,18,0.09340904392616707
5,0.1,SUB,19,0.04729853015998918
5,0.1,SUB,20,0.08275391679370937
5,0.1,SUB,21,0.051400557669741616
5,0.1,SUB,22,0.03547151973777363
5,0.1,SUB,23,0.061152569046817186
5,0.1,SUB,24,0.08583168133309466
5,0.1,SUB,25,0.04101542229351047
5,0.1,SUB,26,0.07733124257061075
5,0.1,SUB,27,0.045637314150545234
5,0.1,SUB,28,0.09859444848129598
5,0.1,SUB,29,0.06299893971485891
5,0.1,SUB,30,0.042169071415668766
5,0.1,SUB,31,0.09963107061032768
5,0.1,SUB,32,0.042646125945510316
5,0.1,SUB,33,0.05730668682657716
5,0.1,SUB,34,0.07971026245651187
5,0.1,SUB,35,0.038160015801923464
5,0.1,SUB,36,0.05306237392917769
5,0.1,SUB,37,0.08440424685108823
5,0.1,SUB,38,0.047636477235980995
5,0.1,SUB,39,0.07561079032445012
5,0.1,SUB,40,0.09325442810049264
5,0.1,SUB,41,0.044864887754089484
5,0.1,SUB,42,0.05274534591190208
5,0.1,SUB,43,0.04211868267856268
5,0.1,SUB,44,0.03781619298555462
5,0.1,SUB,45,0.0787182737151295
5,0.1,SUB,46,0.043901867481709454
5,0.1,SUB,47,0.04436539080085408
5,0.1,SUB,48,0.05284993179097835
5,0.1,SUB,49,0.0922304643700352
5,0.1,VI,0,2.3064306771897285
5,0.1,VI,1,1.671565315072945
5,0.1,VI,2,1.9802053630750018
5,0.1,VI,3,1.9235961109712056
5,0.1,VI,4,1.7833416910958373
5,0.1,VI,5,1.9529406532937261
5,0.1,VI,6,1.931156834680357
5,0.1,VI,7,1.9139407577468446
5,0.1,VI,8,1.8702401252704657
5,0.1,VI,9,2.0455487004450723
5,0.1,VI,10,2.0045126520748777
5,0.1,VI,11,1.9202278709344298
5,0.1,VI,12,1.7870276552915856
5,0.1,VI,13,1.6093537153485715
5,0.1,VI,14,1.9567896018633673
5,0.1,VI,15,1.859652102990052
5,0.1,VI,16,1.8909456609801765
5,0.1,VI,17,1.8916362471866934
5,0.1,VI,18,1.4501310045013058
5,0.1,VI,19,1.7878321471160288
5,0.1,VI,20,2.148248560726586
5,0.1,VI,21,1.8476497960704437
5,0.1,VI,22,2.0253883348610744
5,0.1,VI,23,1.850334656995901
5,0.1,VI,24,2.081270879736704
5,0.1,VI,25,1.851008826560642
5,0.1,VI,26,2.167573151122841
5,0.1,VI,27,2.361959374893453
5,0.1,VI,28,1.391613947222399
5,0.1,VI,29,1.8704462907125299
5,0.1,VI,30,1.9762429722145052
5,0.1,VI,31,1.8265072237063742
5,0.1,VI,32,1.8211947819232197
5,0.1,VI,33,1.915995084063457
5,0.1,VI,34,2.093783680465491
5,0.1,VI,35,1.8405142099730931
5,0.1,VI,36,2.3618629786092353
5,0.1,VI,37,1.757694615077708
5,0.1,VI,38,2.0520923153562136
5,0.1,VI,39,1.9701964086248034
5,0.1,VI,40,1.5134348129639639
5,0.1,VI,41,1.923152373952682
5,0.1,VI,42,1.786657045676192
5,0.1,VI,43,1.8301400121405724
5,0.1,VI,44,2.31717901040637
5,0.1,VI,45,2.0904704346672554
5,0.1,VI,46,2.2998870877944335
5,0.1,VI,47,2.3746763843326777
5,0.1,VI,48,2.029377039509796
5,0.1,VI,49,1.674292913740375
5,0.3,SUB,0,0.1382044691496192
5,0.3,SUB,1,0.14835301106657572
5,0.3,SUB,2,0.13537211828402404
5,0.3,SUB,3,0.14762865689693017
5,0.3,SUB,4,0.17705702355856306
5,0.3,SUB,5,0.13477885778209828
5,0.3,SUB,6,0.13374977975212682
5,0.3,SUB,7,0.11126411153649403
5,0.3,SUB,8,0.11376920980331418
5,0.3,SUB,9,0.1147942470436878
5,0.3,SUB,10,0.13038000200670039
5,0.3,SUB,11,0.16204277770188039
5,0.3,SUB,12,0.0971604720239332
5,0.3,SUB,13,0.14012290736918895
5,0.3,SUB,14,0.15091187581193657
5,0.3,SUB,15,0.1110509306678702
5,0.3,SUB,16,0.1695910971751631
5,0.3,SUB,17,0.12806430736096328
5,0.3,SUB,18,0.15474313962251768
5,0.3,SUB,19,0.12887051335062616
5,0.3,SUB,20,0.10610340180725385
5,0.3,SUB,21,0.08950209116233435
5,0.3,SUB,22,0.15626369877105825
5,0.3,SUB,23,0.08093824007995899
5,0.3,SUB,24,0.12866008756742853
5,0.3,SUB,25,0.08562585584939889
5,0.3,SUB,26,0.12088922996191019
5,0.3,SUB,27,0.09619012232442703
5,0.3,SUB,28,0.0948127333049877
5,0.3,SUB,29,0.09965662228626049
5,0.3,SUB,30,0.07789761122724811
5,0.3,SUB,31,0.11263454228905898
5,0.3,SUB,32,0.135215410243803
5,0.3,SUB,33,0.1487279131414391
5,0.3,SUB,34,0.10313402257778236
5,0.3,SUB,35,0.16706392525231628
5,0.3,SUB,36,0.15326290473246784
5,0.3,SUB,37,0.10926275632772428
5,0.3,SUB,38,0.15172534005526828
5,0.3,SUB,39,0.16801305703062633
5,0.3,SUB,40,0.15186171864247744
5,0.3,SUB,41,0.1436951049014761
5,0.3,SUB,42,0.11561827392004935
5,0.3,SUB,43,0.18797251216030952
5,0.3,SUB,44,0.12878917587678612
5,0.3,SUB,45,0.1457324972220988
5,0.3,SUB,46,0.10706240859208069
5,0.3,SUB,47,0.09742336180736746
5,0.3,SUB,48,0.1643262319527559
5,0.3,SUB,49,0.10461528263933703
5,0.3,VI,0,2.0293767703582604
5,0.3,VI,1,1.9202247985444274
5,0.3,VI,2,1.8596486388079136
5,0.3,VI,3,2.309067966817724
5,0.3,VI,4,2.1974666186029834
5,0.3,VI,5,1.6742933900138544
5,0.3,VI,6,1.9364586577545053
5,0.3,VI,7,1.8763367335650938
5,0.3,VI,8,2.0736916246488657
5,0.3,VI,9,1.915995000331826
5,0.3,VI,10,1.850334937901777
5,0.3,VI,11,2.3171774686617614
5,0.3,VI,12,1.9013003082608835
5,0.3,VI,13,1.8211937612954976
5,0.3,VI,14,1.516775086823766
5,0.3,VI,15,1.7870279570988639
5,0.3,VI,16,1.9762418203351202
5,0.3,VI,17,1.7576945918204443
5,0.3,VI,18,2.0808170123731498
5,0.3,VI,19,2.1482446648534905
5,0.3,VI,20,1.9701931052099029
5,0.3,VI,21,1.7451109739675061
5,0.3,VI,22,2.0812707767860203
5,0.3,VI,23,1.9266576052284528
5,0.3,VI,24,2.090466952804554
5,0.3,VI,25,2.1032048021763736
5,0.3,VI,26,1.8704427914112123
5,0.3,VI,27,1.9311568150850063
5,0.3,VI,28,1.9261256754073015
5,0.3,VI,29,1.450131144691767
5,0.3,VI,30,1.8301398717860868
5,0.3,VI,31,1.7878319101795506
5,0.3,VI,32,2.058274038708797
5,0.3,VI,33,1.6715639689408006
5,0.3,VI,34,2.3571173435944224
5,0.3,VI,35,2.045548121112332
5,0.3,VI,36,1.8265033451301453
5,0.3,VI,37,2.3618630549547097
5,0.3,VI,38,1.8476489592465146
5,0.3,VI,39,1.891635960490705
5,0.3,VI,40,1.9231512889536204
5,0.3,VI,41,1.9567893219321997
5,0.3,VI,42,2.3064282229254935
5,0.3,VI,43,2.0045101849926765
5,0.3,VI,44,1.6878456797263133
5,0.3,VI,45,1.7833364825251665
5,0.3,VI,46,2.299884232688858
5,0.3,VI,47,1.8909455340961265
5,0.3,VI,48,1.6907642129041245
5,0.3,VI,49,1.8702360338677708
5,0.5,SUB,0,0.21730682417749367
5,0.5,SUB,1,0.19251349650796357
5,0.5,SUB,2,0.179732776807264
5,0.5,SUB,3,0.23345828325460452
5,0.5,SUB,4,0.1448764358008732
5,0.5,SUB,5,0.14746650904701875
5,0.5,SUB,6,0.1516816431510106
5,0.5,SUB,7,0.18500103057794012
5,0.5,SUB,8,0.20221873833539686
5,0.5,SUB,9,0.15682868148118204
5,0.5,SUB,10,0.2215610877438072
5,0.5,SUB,11,0.1954844348474284
5,0.5,SUB,12,0.14994276160157818
5,0.5,SUB,13,0.1824686256583475
5,0.5,SUB,14,0.1565036024079819
5,0.5,SUB,15,0.17027550932337324
5,0.5,SUB,16,0.22090205328014298
5,0.5,SUB,17,0.17953461111157284
5,0.5,SUB,18,0.16670996622497475
5,0.5,SUB,19,0.20513378826166237
5,0.5,SUB,20,0.1938762595001804
5,0.5,SUB,21,0.20575123326408806
5,0.5,SUB,22,0.15742852422885584
5,0.5,SUB,23,0.15775483636031162
5,0.5,SUB,24,0.1888949799962438
5,0.5,SUB,25,0.18072586389228773
5,0.5,SUB,26,0.2295693469211171
5,0.5,SUB,27,0.20386270687721647
5,0.5,SUB,28,0.17911947915992973
5,0.5,SUB,29,0.17283697113691573
5,0.5,SUB,30,0.15384967713600833
5,0.5,SUB,31,0.1607533775769414
5,0.5,SUB,32,0.17887341501678913
5,0.5,SUB,33,0.21430127428762036
5,0.5,SUB,34,0.18117773961101874
5,0.5,SUB,35,0.22308427914057746
5,0.5,SUB,36,0.17060880419278926
5,0.5,SUB,37,0.1826323262740254
5,0.5,SUB,38,0.15682179229334653
5,0.5,SUB,39,0.12844875882339027
5,0.5,SUB,40,0.19048991635802415
5,0.5,SUB,41,0.17929389907431398
5,0.5,SUB,42,0.1548230449515446
5,0.5,SUB,43,0.1510061244820454
5,0.5,SUB,44,0.22163864846329712
5,0.5,SUB,45,0.1504674603737497
5,0.5,SUB,46,0.1474768246817861
5,0.5,SUB,47,0.16156078827868953
5,0.5,SUB,48,0.22063875659658502
5,0.5,SUB,49,0.1650135434016181
5,0.5,VI,0,1.9231101402360489
5,0.5,VI,1,1.7450675973383272
5,0.5,VI,2,2.3746197479258897
5,0.5,VI,3,2.1974224330089402
5,0.5,VI,4,1.8509571437356027
5,0.5,VI,5,1.936405851035686
5,0.5,VI,6,2.299836497603759
5,0.5,VI,7,2.3090066534113514
5,0.5,VI,8,2.103149311620983
5,0.5,VI,9,2.052033169566633
5,0.5,VI,10,1.8596095880643133
5,0.5,VI,11,1.7576514575585962
5,0.5,VI,12,1.8701837216356032
5,0.5,VI,13,1.671523550196342
5,0.5,VI,14,1.8300975057478022
5,0.5,VI,15,1.3915708812268344
5,0.5,VI,16,1.8087973121053467
5,0.5,VI,17,2.3063703796030697
5,0.5,VI,18,1.9266155462028636
5,0.5,VI,19,1.1434296024566803
5,0.5,VI,20,2.081214836272376
5,0.5,VI,21,2.167524368223938
5,0.5,VI,22,1.952893979930812
5,0.5,VI,23,2.3618047140334864
5,0.5,VI,24,2.1481949476865356
5,0.5,VI,25,2.09372346922336
5,0.5,VI,26,1.9761964749020842
5,0.5,VI,27,1.7832957585121303
5,0.5,VI,28,1.8264574466273629
5,0.5,VI,29,2.029325455448152
5,0.5,VI,30,1.8703936375744823
5,0.5,VI,31,1.9159500217845762
5,0.5,VI,32,2.0582280939433164
5,0.5,VI,33,1.9801622141326067
5,0.5,VI,34,1.9012373672842617
5,0.5,VI,35,2.0044681845921013
5,0.5,VI,36,1.9567427789273384
5,0.5,VI,37,1.674235284386384
5,0.5,VI,38,1.92608175508886
5,0.5,VI,39,1.7866115116174481
5,0.5,VI,40,1.9235488137021313
5,0.5,VI,41,1.8475972204569324
5,0.5,VI,42,2.025342110477971
5,0.5,VI,43,1.8651223139380193
5,0.5,VI,44,1.5167349162712649
5,0.5,VI,45,2.0736450036440557
5,0.5,VI,46,1.6878059001765497
5,0.5,VI,47,1.9311066551369354
5,0.5,VI,48,2.317119053258158
5,0.5,VI,49,2.357064723395654
5,0.7,SUB,0,0.22494442547053503
5,0.7,SUB,1,0.279214205725709
5,0.7,SUB,2,0.2705197418016085
5,0.7,SUB,3,0.24424816461450943
5,0.7,SUB,4,0.27223054747853304
5,0.7,SUB,5,0.194161154388785
5,0.7,SUB,6,0.23971029871024366
5,0.7,SUB,7,0.2845685852231005
5,0.7,SUB,8,0.257881179385332
5,0.7,SUB,9,0.2111684201350782
5,0.7,SUB,10,0.24914330217059386
5,0.7,SUB,11,0.23577856437977693
5,0.7,SUB,12,0.22320055508877024
5,0.7,SUB,13,0.24497578149329077
5,0.7,SUB,14,0.24168518990862847
5,0.7,SUB,15,0.2930102466948085
5,0.7,SUB,16,0.2505530439915422
5,0.7,SUB,17,0.2294864593697163
5,0.7,SUB,18,0.21460656971605707
5,0.7,SUB,19,0.26009617664012696
5,0.7,SUB,20,0.30436370674347785
5,0.7,SUB,21,0.2680614488679012
5,0.7,SUB,22,0.2853666539809736
5,0.7,SUB,23,0.264480382738071
5,0.7,SUB,24,0.2823979656549718
5,0.7,SUB,25,0.23648436026909733
5,0.7,SUB,26,0.2491294578595148
5,0.7,SUB,27,0.28812464106508456
5,0.7,SUB,28,0.19484800806481709
5,0.7,SUB,29,0.21987320579703043
5,0.7,SUB,30,0.2391522499034254
5,0.7,SUB,31,0.21997599423012507
5,0.7,SUB,32,0.25596690202992123
5,0.7,SUB,33,0.2696906621364396
5,0.7,SUB,34,0.2776342959048023
5,0.7,SUB,35,0.18997268377745052
5,0.7,SUB,36,0.24451477419006828
5,0.7,SUB,37,0.2322237825227709
5,0.7,SUB,38,0.2776985302566731
5,0.7,SUB,39,0.17210731998204815
5,0.7,SUB,40,0.2319136915934522
5,0.7,SUB,41,0.2615137154909354
5,0.7,SUB,42,0.21697770833329103
5,0.7,SUB,43,0.2767488946819926
5,0.7,SUB,44,0.23372458984027514
5,0.7,SUB,45,0.23779734655102447
5,0.7,SUB,46,0.20216845649698842
5,0.7,SUB,47,0.2611020004245489
5,0.7,SUB,48,0.24607375488940397
5,0.7,SUB,49,0.19475076901806787
5,0.7,VI,0,1.516747831457623
5,0.7,VI,1,2.045522465349353
5,0.7,VI,2,1.891609413918572
5,0.7,VI,3,1.847622043543313
5,0.7,VI,4,1.9801822288634534
5,0.7,VI,5,1.9701667191928758
5,0.7,VI,6,1.787803454925239
5,0.7,VI,7,1.7833158577040886
5,0.7,VI,8,2.1482243159373104
5,0.7,VI,9,1.8509800527275944
5,0.7,VI,10,1.9139147904881135
5,0.7,VI,11,1.6878162317207235
5,0.7,VI,12,1.5134038290940068
5,0.7,VI,13,1.6093231827589696
5,0.7,VI,14,2.317149743758827
5,0.7,VI,15,1.976215982635341
5,0.7,VI,16,2.081243886643204
5,0.7,VI,17,1.7450815368721324
5,0.7,VI,18,1.6715386473005618
5,0.7,VI,19,2.0736648382179657
5,0.7,VI,20,2.197444095726657
5,0.7,VI,21,1.9159682983453572
5,0.7,VI,22,1.920201991933436
5,0.7,VI,23,2.167548279497905
5,0.7,VI,24,1.9567629621516753
5,0.7,VI,25,1.9353721544806068
5,0.7,VI,26,2.0937537319124835
5,0.7,VI,27,1.859625101998044
5,0.7,VI,28,1.3915829895932539
5,0.7,VI,29,1.9311267509147934
5,0.7,VI,30,1.9529153390720178
5,0.7,VI,31,2.103177678098046
5,0.7,VI,32,2.3570911014064375
5,0.7,VI,33,1.7576676708120988
5,0.7,VI,34,1.9231253487716113
5,0.7,VI,35,1.9012671973396715
5,0.7,VI,36,1.8211659443990866
5,0.7,VI,37,1.1434377206054025
5,0.7,VI,38,2.090447951369807
5,0.7,VI,39,1.8404867434406282
5,0.7,VI,40,1.865149393655541
5,0.7,VI,41,2.374651217370932
5,0.7,VI,42,1.9364318323807217
5,0.7,VI,43,2.0807922841050996
5,0.7,VI,44,2.306403570501074
5,0.7,VI,45,2.058248168591588
5,0.7,VI,46,1.674262699755219
5,0.7,VI,47,2.3619346457165964
5,0.7,VI,48,1.8264836775760074
5,0.7,VI,49,1.7869989578343948
5,0.9,SUB,0,0.30485947758905546
5,0.9,SUB,1,0.3262789896552874
5,0.9,SUB,2,0.2884443112804367
5,0.9,SUB,3,0.3567358518554557
5,0.9,SUB,4,0.39038439528053387
5,0.9,SUB,5,0.2802818337130939
5,0.9,SUB,6,0.3413678782313907
5,0.9,SUB,7,0.3068516665038505
5,0.9,SUB,8,0.37248961169616845
5,0.9,SUB,9,0.3092971988808259
5,0.9,SUB,10,0.35598089493286705
5,0.9,SUB,11,0.2777183938741854
5,0.9,SUB,12,0.2773629345804814
5,0.9,SUB,13,0.4061348313767624
5,0.9,SUB,14,0.274167911334174
5,0.9,SUB,15,0.3519317923425065
5,0.9,SUB,16,0.2691989038643074
5,0.9,SUB,17,0.3359842944515231
5,0.9,SUB,18,0.341505278540514
5,0.9,SUB,19,0.30981314651405933
5,0.9,SUB,20,0.45122904857487117
5,0.9,SUB,21,0.32901648196249345
5,0.9,SUB,22,0.3118342628543944
5,0.9,SUB,23,0.3406555612048055
5,0.9,SUB,24,0.28870796616042665
5,0.9,SUB,25,0.24751434000881592
5,0.9,SUB,26,0.33371952232445196
5,0.9,SUB,27,0.3290938532749619
5,0.9,SUB,28,0.27496865391420483
5,0.9,SUB,29,0.4115730845096389
5,0.9,SUB,30,0.415804614345809
5,0.9,SUB,31,0.3146160900460324
5,0.9,SUB,32,0.29490550781746194
5,0.9,SUB,33,0.25535274966964766
5,0.9,SUB,34,0.37139840238864497
5,0.9,SUB,35,0.2686430636845741
5,0.9,SUB,36,0.3181984605672744
5,0.9,SUB,37,0.42457394612863164
5,0.9,SUB,38,0.37300753300490913
5,0.9,SUB,39,0.4002295815444488
5,0.9,SUB,40,0.3761465204424799
5,0.9,SUB,41,0.39662246135264634
5,0.9,SUB,42,0.37493148991202196
5,0.9,SUB,43,0.3092389002272161
5,0.9,SUB,44,0.3994066046382002
5,0.9,SUB,45,0.30790933262170683
5,0.9,SUB,46,0.313431436224878
5,0.9,SUB,47,0.3100653315195251
5,0.9,SUB,48,0.3363947866880389
5,0.9,SUB,49,0.36478376082024855
5,0.9,VI,0,1.8509979816166646
5,0.9,VI,1,1.7576811240458676
5,0.9,VI,2,1.5134239476240723
5,0.9,VI,3,1.913930862934905
5,0.9,VI,4,1.9801916704196383
5,0.9,VI,5,2.1482347501883226
5,0.9,VI,6,2.080805425388121
5,0.9,VI,7,1.8503216523383152
5,0.9,VI,8,1.690754515185232
5,0.9,VI,9,1.956776041025652
5,0.9,VI,10,2.0045000028229083
5,0.9,VI,11,1.826495600781075
5,0.9,VI,12,1.936448184672799
5,0.9,VI,13,1.9012879814146635
5,0.9,VI,14,1.830124972836878
5,0.9,VI,15,2.306415339155197
5,0.9,VI,16,1.890930607193752
5,0.9,VI,17,1.8476402041020143
5,0.9,VI,18,1.876325424534378
5,0.9,VI,19,2.081256916584293
5,0.9,VI,20,2.3171642791009894
5,0.9,VI,21,1.674280888894811
5,0.9,VI,22,1.7878183653432305
5,0.9,VI,23,1.7870158942935486
5,0.9,VI,24,1.9529250597754755
5,0.9,VI,25,1.8651660762591895
5,0.9,VI,26,2.3090519891702184
5,0.9,VI,27,1.8704364881319335
5,0.9,VI,28,2.029364069418253
5,0.9,VI,29,2.1974553087830513
5,0.9,VI,30,1.808834189782189
5,0.9,VI,31,1.4501201352534219
5,0.9,VI,32,1.6715548098398125
5,0.9,VI,33,1.9159792433884602
5,0.9,VI,34,1.5167683052825953
5,0.9,VI,35,1.68783025822661
5,0.9,VI,36,2.0736765035846325
5,0.9,VI,37,2.167558860259813
5,0.9,VI,38,2.3618463639022775
5,0.9,VI,39,2.1031938178261673
5,0.9,VI,40,1.9235840856869508
5,0.9,VI,41,1.9231403073879354
5,0.9,VI,42,1.9701857660887254
5,0.9,VI,43,1.9202155885899588
5,0.9,VI,44,1.8596393531021504
5,0.9,VI,45,2.0520771933033655
5,0.9,VI,46,2.090456458271041
5,0.9,VI,47,1.9311403984133124
5,0.9,VI,48,2.3571005604718502
5,0.9,VI,49,1.7450985642328172
5,1.0,SUB,0,0.3386179071409947
5,1.0,SUB,1,0.31764725861545434
5,1.0,SUB,2,0.2962861606070842
5,1.0,SUB,3,0.3592759785429007
5,1.0,SUB,4,0.3478620223907912
5,1.0,SUB,5,0.35869755655180713
5,1.0,SUB,6,0.30419064725719674
5,1.0,SUB,7,0.3276237076321669
5,1.0,SUB,8,0.311771018000437
5,1.0,SUB,9,0.3896975046158893
5,1.0,SUB,10,0.4130182350859893
5,1.0,SUB,11,0.2725502225355939
5,1.0,SUB,12,0.31804493090537483
5,1.0,SUB,13,0.36189180439100943
5,1.0,SUB,14,0.29339359113217045
5,1.0,SUB,15,0.3128047952061951
5,1.0,SUB,16,0.43397924691319795
5,1.0,SUB,17,0.3428855759176676
5,1.0,SUB,18,0.33696711417662756
5,1.0,SUB,19,0.265894039697105
5,1.0,SUB,20,0.27851257181162326
5,1.0,SUB,21,0.33749273304062527
5,1.0,SUB,22,0.2898513236845832
5,1.0,SUB,23,0.391110656792175
5,1.0,SUB,24,0.37513554490106166
5,1.0,SUB,25,0.3778344018341235
5,1.0,SUB,26,0.3811008502013567
5,1.0,SUB,27,0.3804967172835535
5,1.0,SUB,28,0.2563192194347959
5,1.0,SUB,29,0.3764857633076094
5,1.0,SUB,30,0.3125475977797643
5,1.0,SUB,31,0.3030447228602335
5,1.0,SUB,32,0.33098481408671043
5,1.0,SUB,33,0.2800730229003993
5,1.0,SUB,34,0.4004470087167241
5,1.0,SUB,35,0.3139959290540724
5,1.0,SUB,36,0.32339676528434097
5,1.0,SUB,37,0.3220891681090549
5,1.0,SUB,38,0.39742168185807536
5,1.0,SUB,39,0.35620331816118944
5,1.0,SUB,40,0.3895544411659577
5,1.0,SUB,41,0.3995365509029858
5,1.0,SUB,42,0.34551778437570285
5,1.0,SUB,43,0.3675890479392786
5,1.0,SUB,44,0.3770412484427982
5,1.0,SUB,45,0.2860389273619031
5,1.0,SUB,46,0.36950630101505605
5,1.0,SUB,47,0.2748999682820262
5,1.0,SUB,48,0.3712022278671968
5,1.0,SUB,49,0.35435476124000415
5,1.0,VI,0,2.103187617405622
5,1.0,VI,1,2.2998705720747243
5,1.0,VI,2,1.8301281528912117
5,1.0,VI,3,1.8211803332502867
5,1.0,VI,4,1.7576832055688283
5,1.0,VI,5,2.004501375206696
5,1.0,VI,6,1.9801908229305203
5,1.0,VI,7,2.073676800286807
5,1.0,VI,8,1.9364474668661735
5,1.0,VI,9,1.9529242401168974
5,1.0,VI,10,1.8264939746397364
5,1.0,VI,11,1.850996241583512
5,1.0,VI,12,1.5167680697734272
5,1.0,VI,13,1.7833247584142178
5,1.0,VI,14,1.671557662702535
5,1.0,VI,15,1.6878337287161045
5,1.0,VI,16,2.0808045474575656
5,1.0,VI,17,2.0937673594773263
5,1.0,VI,18,2.3571005073968085
5,1.0,VI,19,2.3618435671389686
5,1.0,VI,20,1.7870123184230662
5,1.0,VI,21,1.9159818006298526
5,1.0,VI,22,1.8702254960897353
5,1.0,VI,23,1.8088329179679254
5,1.0,VI,24,2.0520749310814885
5,1.0,VI,25,2.0582603290622234
5,1.0,VI,26,1.9567774695663769
5,1.0,VI,27,2.0904541218262414
5,1.0,VI,28,1.9235807691111557
5,1.0,VI,29,2.306411400863189
5,1.0,VI,30,1.7878207058724105
5,1.0,VI,31,1.9139281955743601
5,1.0,VI,32,1.5134227960162543
5,1.0,VI,33,2.3171590896202923
5,1.0,VI,34,2.0812566750248074
5,1.0,VI,35,1.9311407640811593
5,1.0,VI,36,1.9701769440933876
5,1.0,VI,37,2.0253739866220606
5,1.0,VI,38,1.9202153720854729
5,1.0,VI,39,1.9762295585539844
5,1.0,VI,40,2.3619433115419537
5,1.0,VI,41,2.148232914596718
5,1.0,VI,42,1.6093433057908682
5,1.0,VI,43,2.3090506458056446
5,1.0,VI,44,1.8651656730025632
5,1.0,VI,45,1.9012819494906197
5,1.0,VI,46,2.0455366257540155
5,1.0,VI,47,1.9266438593236102
5,1.0,VI,48,1.8916242071969542
5,1.0,VI,49,1.9353841382416264
6,0.0,SUB,0,0.037446889310969206
6,0.0,SUB,1,0.04698447870984224
6,0.0,SUB,2,0.048180260863205086
6,0.0,SUB,3,0.017927885800518954
6,0.0,SUB,4,0.026741722200865323
6,0.0,SUB,5,0.033474687072492945
6,0.0,SUB,6,0.030674054030308227
6,0.0,SUB,7,0.02344592159016135
6,0.0,SUB,8,0.0419685272761133
6,0.0,SUB,9,0.031094495337386497
6,0.0,SUB,10,0.033598013036425074
6,0.0,SUB,11,0.03367928693439549
6,0.0,SUB,12,0.03214918853092645
6,0.0,SUB,13,0.03216904062490908
6,0.0,SUB,14,0.03502052044548328
6,0.0,SUB,15,0.03065702435402351
6,0.0,SUB,16,0.02919463753812356
6,0.0,SUB,17,0.029147547294311026
6,0.0,SUB,18,0.03275393586913144
6,0.0,SUB,19,0.03165455270616943
6,0.0,SUB,20,0.034942440821979344
6,0.0,SUB,21,0.04022183551600115
6,0.0,SUB,22,0.0373667707289794
6,0.0,SUB,23,0.03333675878055593
6,0.0,SUB,24,0.03711057220034265
6,0.0,SUB,25,0.03138637962098286
6,0.0,SUB,26,0.028162715437318825
6,0.0,SUB,27,0.03205072792300428
6,0.0,SUB,28,0.036117112772224944
6,0.0,SUB,29,0.018960322454313047
6,0.0,SUB,30,0.03817788475882877
6,0.0,SUB,31,0.03891484803993185
6,0.0,SUB,32,0.038159017778214975
6,0.0,SUB,33,0.029139696035521176
6,0.0,SUB,34,0.020131180648418723
6,0.0,SUB,35,0.0319508848919527
6,0.0,SUB,36,0.020188334574489823
6,0.0,SUB,37,0.0398671411456859
6,0.0,SUB,38,0.015618782049920552
6,0.0,SUB,39,0.032840347323908343
6,0.0,SUB,40,0.03870796552622096
6,0.0,SUB,41,0.022725250609789617
6,0.0,SUB,42,0.035671722881667284
